ID,Type,Priority,Operation,Scheme,Water (ML),Date
121185,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
121188,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2020-2021 Q3
121217,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
121299,#N/A,Medium,South Walsh ,Mareeba Dimbulah,1.134,2020-2021 Q3
121304,#N/A,Medium,Southedge ,Mareeba Dimbulah,45.39,2020-2021 Q3
121384,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
121404,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
121417,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
121433,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
121483,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
121509,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
121731,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
121733,#N/A,Medium,Biboohra,Mareeba Dimbulah,0,2020-2021 Q3
121735,#N/A,Medium,South Walsh ,Mareeba Dimbulah,103.669,2020-2021 Q3
121785,#N/A,#N/A,#N/A,#N/A,0.049,2020-2021 Q3
121794,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
121802,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
121805,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
121842,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
121876,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
121877,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
121880,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
121904,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
121917,#N/A,Medium,South Walsh ,Mareeba Dimbulah,8.11,2020-2021 Q3
121943,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
121959,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0,2020-2021 Q3
121970,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
121974,#N/A,Medium,South Walsh ,Mareeba Dimbulah,14.16,2020-2021 Q3
121981,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
121997,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122010,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122011,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122050,#N/A,#N/A,#N/A,#N/A,5.433,2020-2021 Q3
122053,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122063,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.23,2020-2021 Q3
122100,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
122109,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122120,#N/A,#N/A,#N/A,#N/A,43.538,2020-2021 Q3
122140,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2020-2021 Q3
122195,#N/A,#N/A,#N/A,#N/A,4.152,2020-2021 Q3
122199,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122210,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
122211,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122215,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122247,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122252,#N/A,Medium,West Barron ,Mareeba Dimbulah,0.01,2020-2021 Q3
122299,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122307,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
122308,#N/A,#N/A,#N/A,#N/A,14.46,2020-2021 Q3
122312,#N/A,#N/A,#N/A,#N/A,6.95,2020-2021 Q3
122336,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122345,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122367,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122416,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
122426,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
122489,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
122498,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2020-2021 Q3
122511,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
122515,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
122551,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122558,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122569,#N/A,Medium,South Walsh ,Mareeba Dimbulah,13.279,2020-2021 Q3
122575,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
122597,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.001,2020-2021 Q3
122618,#N/A,#N/A,#N/A,#N/A,29.982,2020-2021 Q3
122619,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,34.531,2020-2021 Q3
122657,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
122666,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122668,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
122678,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
122723,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122743,#N/A,Medium,Biboohra,Mareeba Dimbulah,0,2020-2021 Q3
122745,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122775,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122776,#N/A,#N/A,#N/A,#N/A,8.52,2020-2021 Q3
122825,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122856,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122897,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
122902,#N/A,#N/A,#N/A,#N/A,0.32,2020-2021 Q3
122903,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
122925,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
123007,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123027,#N/A,#N/A,#N/A,#N/A,80.185,2020-2021 Q3
123080,#N/A,Medium,Biboohra,Mareeba Dimbulah,18.9,2020-2021 Q3
123088,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123090,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123114,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
123115,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123157,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123245,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2020-2021 Q3
123248,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123255,#N/A,Medium,Mareeba ,Mareeba Dimbulah,2.504,2020-2021 Q3
123286,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123343,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123368,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
123386,#N/A,Medium,West Barron ,Mareeba Dimbulah,4.57,2020-2021 Q3
123435,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123458,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123494,#N/A,Medium,South Walsh ,Mareeba Dimbulah,2.59,2020-2021 Q3
123506,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123550,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123551,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.004,2020-2021 Q3
123600,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123603,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.175,2020-2021 Q3
123616,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,4.849,2020-2021 Q3
123637,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123661,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123678,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123710,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123725,#N/A,#N/A,#N/A,#N/A,0.01,2020-2021 Q3
123731,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
123741,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123750,#N/A,Medium,South Walsh ,Mareeba Dimbulah,16.783,2020-2021 Q3
123758,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123759,#N/A,Medium,South Walsh ,Mareeba Dimbulah,43.033,2020-2021 Q3
123760,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,62.585,2020-2021 Q3
123773,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,43.107,2020-2021 Q3
123774,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
123804,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.19,2020-2021 Q3
123853,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123856,#N/A,Medium,South Walsh ,Mareeba Dimbulah,3.05,2020-2021 Q3
123864,#N/A,#N/A,#N/A,#N/A,0.123,2020-2021 Q3
123869,#N/A,Medium,South Walsh ,Mareeba Dimbulah,4.47,2020-2021 Q3
123897,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
123905,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123970,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123974,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
123985,#N/A,#N/A,#N/A,#N/A,0.87,2020-2021 Q3
123989,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2020-2021 Q3
123994,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0,2020-2021 Q3
124008,#N/A,Medium,West Barron ,Mareeba Dimbulah,28.5,2020-2021 Q3
124025,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124043,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
124078,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124090,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.01,2020-2021 Q3
124096,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124107,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124118,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124124,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124125,#N/A,#N/A,#N/A,#N/A,0.162,2020-2021 Q3
124127,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0.184,2020-2021 Q3
124143,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124149,#N/A,Medium,Biboohra,Mareeba Dimbulah,8.439,2020-2021 Q3
124152,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124158,#N/A,Medium,Mareeba ,Mareeba Dimbulah,37.256,2020-2021 Q3
124161,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124167,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
124191,#N/A,Medium,West Barron ,Mareeba Dimbulah,2.713,2020-2021 Q3
124195,#N/A,#N/A,#N/A,#N/A,0.171,2020-2021 Q3
124198,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124200,#N/A,#N/A,#N/A,#N/A,17.65,2020-2021 Q3
124201,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124215,#N/A,#N/A,#N/A,#N/A,0.1,2020-2021 Q3
124226,#N/A,#N/A,#N/A,#N/A,2.49,2020-2021 Q3
124251,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
124256,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124300,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
124317,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124347,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124365,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124385,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.101,2020-2021 Q3
124388,#N/A,Medium,South Walsh ,Mareeba Dimbulah,5.705,2020-2021 Q3
124403,#N/A,Medium,Mareeba ,Mareeba Dimbulah,2.59,2020-2021 Q3
124420,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124459,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124517,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124537,#N/A,#N/A,#N/A,#N/A,1.22,2020-2021 Q3
124539,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124599,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124600,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124615,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
124632,#N/A,Medium,Biboohra,Mareeba Dimbulah,4.7,2020-2021 Q3
124663,#N/A,Medium,Mareeba ,Mareeba Dimbulah,106.268,2020-2021 Q3
124671,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124675,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124683,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2020-2021 Q3
124685,#N/A,#N/A,#N/A,#N/A,0.021,2020-2021 Q3
124700,#N/A,High,South Walsh ,Mareeba Dimbulah,0.07,2020-2021 Q3
124717,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124753,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124754,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124761,#N/A,#N/A,#N/A,#N/A,0.01,2020-2021 Q3
124775,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
124791,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124843,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
124851,#N/A,Medium,South Walsh ,Mareeba Dimbulah,22.49,2020-2021 Q3
124903,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.02,2020-2021 Q3
124905,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
124944,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.026,2020-2021 Q3
124968,#N/A,Medium,Biboohra,Mareeba Dimbulah,0,2020-2021 Q3
124974,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
124984,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.69,2020-2021 Q3
125009,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.95,2020-2021 Q3
125029,#N/A,#N/A,#N/A,#N/A,106.877,2020-2021 Q3
125035,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.811,2020-2021 Q3
125150,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
125154,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125164,#N/A,Medium,Southedge ,Mareeba Dimbulah,2.094,2020-2021 Q3
125166,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125174,#N/A,Medium,Mareeba ,Mareeba Dimbulah,83.576,2020-2021 Q3
125184,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125186,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125252,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125303,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
125347,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125355,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125356,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125357,#N/A,Medium,West Barron ,Mareeba Dimbulah,0.013,2020-2021 Q3
125364,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
125419,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
125437,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125453,#N/A,#N/A,#N/A,#N/A,0.174,2020-2021 Q3
125454,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
125456,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125486,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.269,2020-2021 Q3
125516,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125593,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.31,2020-2021 Q3
125609,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
125629,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125638,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
125640,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125698,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125729,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125730,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125733,#N/A,Medium,South Walsh ,Mareeba Dimbulah,4.02,2020-2021 Q3
125760,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
125775,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
125817,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125832,#N/A,Medium,West Barron ,Mareeba Dimbulah,0.01,2020-2021 Q3
125854,#N/A,Medium,Arriga,Mareeba Dimbulah,692.78,2020-2021 Q3
125856,#N/A,#N/A,#N/A,#N/A,129.553,2020-2021 Q3
125862,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125863,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125875,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2020-2021 Q3
125889,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125896,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125918,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125923,#N/A,Medium,South Walsh ,Mareeba Dimbulah,16.821,2020-2021 Q3
125924,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
125925,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
125952,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,53.464,2020-2021 Q3
125988,#N/A,Medium,Mareeba ,Mareeba Dimbulah,8.02,2020-2021 Q3
126050,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126086,#N/A,#N/A,#N/A,#N/A,0.093,2020-2021 Q3
126107,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.049,2020-2021 Q3
126108,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126119,#N/A,#N/A,#N/A,#N/A,0.005,2020-2021 Q3
126171,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126178,#N/A,Medium,South Walsh ,Mareeba Dimbulah,10.48,2020-2021 Q3
126183,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
126230,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126237,#N/A,#N/A,#N/A,#N/A,0.029,2020-2021 Q3
126253,#N/A,#N/A,#N/A,#N/A,3.42,2020-2021 Q3
126300,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,26.7,2020-2021 Q3
126357,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126363,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126372,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
126393,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
126444,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2020-2021 Q3
126452,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126456,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
126462,#N/A,#N/A,#N/A,#N/A,8.197,2020-2021 Q3
126499,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
126612,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126642,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126668,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126689,#N/A,#N/A,#N/A,#N/A,0.02,2020-2021 Q3
126693,#N/A,Medium,Mareeba ,Mareeba Dimbulah,16.708,2020-2021 Q3
126711,#N/A,#N/A,#N/A,#N/A,2.349,2020-2021 Q3
126714,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126729,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126737,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0,2020-2021 Q3
126746,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
126836,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126838,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126844,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
126850,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126851,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126890,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
126930,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0,2020-2021 Q3
126932,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,0,2020-2021 Q3
126951,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
126957,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
126969,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
126976,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
127053,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
127058,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
127062,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127096,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127109,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
127115,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127168,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127225,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127249,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127255,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
127256,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
127274,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
127275,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
127299,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
127313,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
127372,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127380,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
127396,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
127409,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
127412,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127417,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q3
127425,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
127445,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127482,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2020-2021 Q3
127485,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127492,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127493,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127499,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2020-2021 Q3
127507,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127523,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2020-2021 Q3
127538,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2020-2021 Q3
127597,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127607,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2020-2021 Q3
127609,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2020-2021 Q3
127638,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2020-2021 Q3
127641,#N/A,#N/A,#N/A,#N/A,0,2020-2021 Q3
127654,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0,2020-2021 Q3
127655,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q3
1056,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2020-2021 Q4
1057,#N/A,High,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,15,2020-2021 Q4
104491,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,6.099,2020-2021 Q4
104533,Irrigation,#N/A,#N/A,#N/A,0,2020-2021 Q4
104535,Irrigation,Medium,East Barron ,Mareeba Dimbulah,9.443,2020-2021 Q4
104540,Irrigation,Medium,Price Creek relift,Mareeba Dimbulah,9.807,2020-2021 Q4
104542,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q4
104547,Irrigation,Medium,West Barron ,Mareeba Dimbulah,2.29,2020-2021 Q4
104550,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,58.65,2020-2021 Q4
104551,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,0.035,2020-2021 Q4
104552,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,64.043,2020-2021 Q4
104568,Irrigation,#N/A,#N/A,#N/A,1.81,2020-2021 Q4
104572,Irrigation,Medium,Mareeba ,Mareeba Dimbulah,0.067,2020-2021 Q4
104576,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,0,2020-2021 Q4
104579,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,43.352,2020-2021 Q4
104588,Industrial,Medium,Mareeba ,Mareeba Dimbulah,0,2020-2021 Q4
104590,Irrigation,#N/A,#N/A,#N/A,0,2020-2021 Q4
104592,Irrigation,Medium,West Barron ,Mareeba Dimbulah,0.712,2020-2021 Q4
104594,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,39.74,2020-2021 Q4
104604,Irrigation,Medium,East Barron ,Mareeba Dimbulah,4.797,2020-2021 Q4
104607,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,9.401,2020-2021 Q4
104614,Irrigation,Medium,South Walsh ,Mareeba Dimbulah,36.403,2020-2021 Q4
